Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,MSRP,Avg. MPG
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,35200,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,41035,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,35000,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,33960,19.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,46250,19.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,41750,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,28700,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,45120,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,31630,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,31430,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,38455,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,39780,21.5
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,26595,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,34180,19.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,38605,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,35410,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,31840,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,37620,19.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,31640,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,41245,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,40815,19.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,28850,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,41900,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,43040,19.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,39930,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,46410,19.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,37655,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,35210,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,45270,21.5
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,26745,21.5
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,29750,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,32740,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,35080,21.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,43940,21.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,42800,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,41715,21.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,38555,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,32540,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,42145,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,39505,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,36310,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,36110,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,40830,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,27645,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,38520,21.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,46170,23.0
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Passenger Minivan,47310,21.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,30930,16.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24515,16.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,30550,15.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33935,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,32025,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,31735,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20310,18.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,23850,17.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,29355,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,20960,15.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,31965,15.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,27730,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25215,17.0
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,15840,18.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,27060,15.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,32690,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,29380,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26820,17.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30825,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,21465,17.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,28790,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26555,17.0
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,28915,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30675,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,16115,18.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,27850,16.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,29065,16.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,35520,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24140,17.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25325,17.0
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,30255,15.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,29015,16.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,33755,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,20715,15.5
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33495,15.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,27580,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,20750,18.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,25845,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,28845,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,27430,16.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,31115,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,33785,15.0
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26245,16.5
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,30340,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,27560,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,26295,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,25850,16.0
GMC,Sierra 1500 Classic,2007,regular unleaded,345.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,39125,14.5
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,32170,15.0
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,45425,21.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,48575,21.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,39095,21.5
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,42245,21.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,46790,21.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,40010,21.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,43210,21.5
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,49990,21.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,51935,21.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,48335,21.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,41555,21.5
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,45155,21.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,43360,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,38540,19.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,49965,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,36200,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,38840,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,42635,19.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,43660,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,30610,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,35390,21.0
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,46510,19.0
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,53115,19.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,40045,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,27060,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,26670,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,38665,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,30695,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,38965,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,37800,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,42935,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,33595,21.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,34675,19.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,40900,19.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,44150,19.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,35690,21.0
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,46810,19.0
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,30910,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,37500,19.5
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,52815,19.0
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,49665,19.5
GMC,Sierra 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,33720,21.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,54240,19.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,36230,21.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47570,19.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,34590,21.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,51390,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,44910,19.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,34465,21.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,27715,21.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,43505,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47270,19.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,41660,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,39380,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,31955,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,44900,19.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,39535,21.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,28105,21.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,37070,21.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,40930,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,54540,19.0
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44420,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,31390,21.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,40915,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,40775,19.0
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,31655,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,51090,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,38370,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,38670,19.5
GMC,Sierra 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,35370,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,37625,19.5
GMC,Sierra 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44120,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44840,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,52155,19.0
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,45330,19.0
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,32230,21.0
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,28205,21.0
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,45390,19.0
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,39160,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,41420,19.5
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,41405,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,44540,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,38115,19.5
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,32145,19.5
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,43995,19.5
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,52455,19.0
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,37560,21.0
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,47690,19.0
GMC,Sierra 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,28595,21.0
GMC,Sierra 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,55605,17.5
